Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,oversampling,No,7,24,214,24,0.23,0.23,0.67,0.12
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,31,237,1,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,13,40,198,18,0.25,0.42,0.66,0.19
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,undersampling,No,27,99,139,4,0.21,0.87,0.82,0.2
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,31,238,0,0,0.12,1,0.73,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,SMOTE,No,8,11,227,23,0.42,0.26,0.83,0.25
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,31,238,0,0,0.12,1,0.5,0
AVRO,10,53.02,6.03,11.52,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,21,25,213,10,0.46,0.68,0.8,0.47
AVRO,11,59.12,6.6,7.55,Random Forest,No,No,No,20,4,253,1,0.83,0.95,0.99,0.88
AVRO,11,59.12,6.6,7.55,Random Forest,No,No,Sensitive Threshold,21,20,237,0,0.51,1,0.96,0.64
AVRO,11,59.12,6.6,7.55,Random Forest,No,No,Sensitive Learning,21,15,242,0,0.58,1,1,0.71
AVRO,11,59.12,6.6,7.55,Random Forest,No,oversampling,No,13,85,172,8,0.13,0.62,0.68,0.11
AVRO,11,59.12,6.6,7.55,Random Forest,No,oversampling,Sensitive Threshold,21,256,1,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,No,oversampling,Sensitive Learning,8,41,216,13,0.16,0.38,0.64,0.14
AVRO,11,59.12,6.6,7.55,Random Forest,No,undersampling,No,21,134,123,0,0.14,1,0.99,0.12
AVRO,11,59.12,6.6,7.55,Random Forest,No,undersampling,Sensitive Threshold,21,256,1,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,No,undersampling,Sensitive Learning,16,82,175,5,0.16,0.76,0.75,0.17
AVRO,11,59.12,6.6,7.55,Random Forest,No,SMOTE,No,20,5,252,1,0.8,0.95,0.99,0.86
AVRO,11,59.12,6.6,7.55,Random Forest,No,SMOTE,Sensitive Threshold,21,43,214,0,0.33,1,0.92,0.43
AVRO,11,59.12,6.6,7.55,Random Forest,No,SMOTE,Sensitive Learning,21,14,243,0,0.6,1,0.99,0.72
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,No,No,20,7,250,1,0.74,0.95,0.99,0.82
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,No,Sensitive Threshold,21,18,239,0,0.54,1,0.96,0.67
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,No,Sensitive Learning,21,14,243,0,0.6,1,0.99,0.72
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,oversampling,No,16,121,136,5,0.12,0.76,0.75,0.08
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,oversampling,Sensitive Threshold,21,256,1,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,oversampling,Sensitive Learning,19,178,79,2,0.1,0.9,0.71,0.04
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,undersampling,No,21,127,130,0,0.14,1,0.99,0.13
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,undersampling,Sensitive Threshold,21,255,2,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,undersampling,Sensitive Learning,19,170,87,2,0.1,0.9,0.71,0.05
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,SMOTE,No,21,8,249,0,0.72,1,0.99,0.82
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,SMOTE,Sensitive Threshold,21,26,231,0,0.45,1,0.95,0.57
AVRO,11,59.12,6.6,7.55,Random Forest,Best first,SMOTE,Sensitive Learning,21,13,244,0,0.62,1,0.99,0.74
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,No,No,21,7,250,0,0.75,1,0.99,0.84
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,No,Sensitive Threshold,21,16,241,0,0.57,1,0.97,0.69
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,No,Sensitive Learning,21,13,244,0,0.62,1,0.99,0.74
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,oversampling,No,16,121,136,5,0.12,0.76,0.75,0.08
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,21,256,1,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,oversampling,Sensitive Learning,19,178,79,2,0.1,0.9,0.71,0.04
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,undersampling,No,21,127,130,0,0.14,1,0.99,0.13
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,21,255,2,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,undersampling,Sensitive Learning,19,170,87,2,0.1,0.9,0.71,0.05
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,SMOTE,No,21,8,249,0,0.72,1,0.99,0.82
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,21,26,231,0,0.45,1,0.95,0.57
AVRO,11,59.12,6.6,7.55,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,21,13,244,0,0.62,1,0.99,0.74
AVRO,11,59.12,6.6,7.55,Ibk,No,No,No,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,No,No,Sensitive Threshold,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,No,No,Sensitive Learning,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,No,oversampling,No,15,194,63,6,0.07,0.71,0.48,-0.01
AVRO,11,59.12,6.6,7.55,Ibk,No,oversampling,Sensitive Threshold,15,194,63,6,0.07,0.71,0.48,-0.01
AVRO,11,59.12,6.6,7.55,Ibk,No,oversampling,Sensitive Learning,6,49,208,15,0.11,0.29,0.55,0.05
AVRO,11,59.12,6.6,7.55,Ibk,No,undersampling,No,20,136,121,1,0.13,0.95,0.7,0.11
AVRO,11,59.12,6.6,7.55,Ibk,No,undersampling,Sensitive Threshold,20,140,117,1,0.12,0.95,0.7,0.1
AVRO,11,59.12,6.6,7.55,Ibk,No,undersampling,Sensitive Learning,17,175,82,4,0.09,0.81,0.57,0.03
AVRO,11,59.12,6.6,7.55,Ibk,No,SMOTE,No,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,No,SMOTE,Sensitive Threshold,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,No,SMOTE,Sensitive Learning,21,33,224,0,0.39,1,0.93,0.51
AVRO,11,59.12,6.6,7.55,Ibk,Best first,No,No,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Best first,No,Sensitive Threshold,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Best first,No,Sensitive Learning,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Best first,oversampling,No,19,181,76,2,0.1,0.9,0.6,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Best first,oversampling,Sensitive Threshold,19,181,76,2,0.1,0.9,0.6,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Best first,oversampling,Sensitive Learning,16,137,120,5,0.1,0.76,0.64,0.06
AVRO,11,59.12,6.6,7.55,Ibk,Best first,undersampling,No,21,147,110,0,0.12,1,0.7,0.1
AVRO,11,59.12,6.6,7.55,Ibk,Best first,undersampling,Sensitive Threshold,21,151,106,0,0.12,1,0.71,0.1
AVRO,11,59.12,6.6,7.55,Ibk,Best first,undersampling,Sensitive Learning,20,190,67,1,0.1,0.95,0.61,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Best first,SMOTE,No,20,10,247,1,0.67,0.95,0.96,0.76
AVRO,11,59.12,6.6,7.55,Ibk,Best first,SMOTE,Sensitive Threshold,20,10,247,1,0.67,0.95,0.96,0.76
AVRO,11,59.12,6.6,7.55,Ibk,Best first,SMOTE,Sensitive Learning,21,38,219,0,0.36,1,0.92,0.47
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,No,No,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,No,Sensitive Threshold,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,No,Sensitive Learning,20,9,248,1,0.69,0.95,0.96,0.78
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,oversampling,No,19,181,76,2,0.1,0.9,0.6,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,oversampling,Sensitive Threshold,19,181,76,2,0.1,0.9,0.6,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,oversampling,Sensitive Learning,16,137,120,5,0.1,0.76,0.64,0.06
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,undersampling,No,21,147,110,0,0.12,1,0.7,0.1
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,undersampling,Sensitive Threshold,21,151,106,0,0.12,1,0.71,0.1
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,undersampling,Sensitive Learning,20,190,67,1,0.1,0.95,0.61,0.04
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,SMOTE,No,20,10,247,1,0.67,0.95,0.96,0.76
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,20,10,247,1,0.67,0.95,0.96,0.76
AVRO,11,59.12,6.6,7.55,Ibk,Greedy Backward,SMOTE,Sensitive Learning,21,38,219,0,0.36,1,0.92,0.47
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,No,No,17,213,44,4,0.07,0.81,0.77,-0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,No,Sensitive Threshold,18,218,39,3,0.08,0.86,0.5,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,No,Sensitive Learning,19,218,39,2,0.08,0.9,0.82,0.01
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,oversampling,No,2,11,246,19,0.15,0.1,0.69,0.06
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,oversampling,Sensitive Threshold,3,14,243,18,0.18,0.14,0.54,0.1
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,oversampling,Sensitive Learning,20,240,17,1,0.08,0.95,0.61,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,undersampling,No,18,220,37,3,0.08,0.86,0.79,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,undersampling,Sensitive Threshold,21,242,15,0,0.08,1,0.53,0.01
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,undersampling,Sensitive Learning,18,225,32,3,0.07,0.86,0.68,-0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,SMOTE,No,16,212,45,5,0.07,0.76,0.78,-0.01
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,SMOTE,Sensitive Threshold,18,215,42,3,0.08,0.86,0.51,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,No,SMOTE,Sensitive Learning,17,213,44,4,0.07,0.81,0.78,-0
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,No,No,9,10,247,12,0.47,0.43,0.87,0.41
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,No,Sensitive Threshold,19,126,131,2,0.13,0.9,0.71,0.11
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,No,Sensitive Learning,20,35,222,1,0.36,0.95,0.95,0.47
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,oversampling,No,11,55,202,10,0.17,0.52,0.73,0.16
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,oversampling,Sensitive Threshold,21,255,2,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,oversampling,Sensitive Learning,11,65,192,10,0.14,0.52,0.66,0.12
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,undersampling,No,18,198,59,3,0.08,0.86,0.82,0.02
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,undersampling,Sensitive Threshold,21,236,21,0,0.08,1,0.54,0.01
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,undersampling,Sensitive Learning,17,215,42,4,0.07,0.81,0.68,-0
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,SMOTE,No,17,23,234,4,0.42,0.81,0.85,0.51
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,SMOTE,Sensitive Threshold,20,220,37,1,0.08,0.95,0.55,0.02
AVRO,11,59.12,6.6,7.55,Naive Bayes,Best first,SMOTE,Sensitive Learning,19,100,157,2,0.16,0.9,0.92,0.16
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,No,No,9,10,247,12,0.47,0.43,0.87,0.41
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,No,Sensitive Threshold,19,126,131,2,0.13,0.9,0.71,0.11
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,No,Sensitive Learning,20,35,222,1,0.36,0.95,0.95,0.47
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,oversampling,No,11,55,202,10,0.17,0.52,0.73,0.16
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,21,255,2,0,0.08,1,0.5,0
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,11,65,192,10,0.14,0.52,0.66,0.12
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,undersampling,No,18,198,59,3,0.08,0.86,0.82,0.02
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,21,236,21,0,0.08,1,0.54,0.01
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,17,215,42,4,0.07,0.81,0.68,-0
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,SMOTE,No,17,23,234,4,0.42,0.81,0.85,0.51
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,20,220,37,1,0.08,0.95,0.55,0.02
AVRO,11,59.12,6.6,7.55,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,19,100,157,2,0.16,0.9,0.92,0.16
AVRO,12,65.42,6.69,7.22,Random Forest,No,No,No,19,5,265,2,0.79,0.9,1,0.83
AVRO,12,65.42,6.69,7.22,Random Forest,No,No,Sensitive Threshold,21,14,256,0,0.6,1,0.97,0.73
AVRO,12,65.42,6.69,7.22,Random Forest,No,No,Sensitive Learning,21,12,258,0,0.64,1,0.99,0.76
AVRO,12,65.42,6.69,7.22,Random Forest,No,oversampling,No,11,31,239,10,0.26,0.52,0.8,0.28
AVRO,12,65.42,6.69,7.22,Random Forest,No,oversampling,Sensitive Threshold,21,268,2,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Random Forest,No,oversampling,Sensitive Learning,17,119,151,4,0.12,0.81,0.81,0.1
AVRO,12,65.42,6.69,7.22,Random Forest,No,undersampling,No,21,97,173,0,0.18,1,1,0.2
AVRO,12,65.42,6.69,7.22,Random Forest,No,undersampling,Sensitive Threshold,21,268,2,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Random Forest,No,undersampling,Sensitive Learning,16,125,145,5,0.11,0.76,0.76,0.08
AVRO,12,65.42,6.69,7.22,Random Forest,No,SMOTE,No,20,5,265,1,0.8,0.95,1,0.86
AVRO,12,65.42,6.69,7.22,Random Forest,No,SMOTE,Sensitive Threshold,21,46,224,0,0.31,1,0.91,0.41
AVRO,12,65.42,6.69,7.22,Random Forest,No,SMOTE,Sensitive Learning,21,14,256,0,0.6,1,0.99,0.73
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,No,No,21,0,270,0,1,1,1,1
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,No,Sensitive Threshold,21,17,253,0,0.55,1,0.97,0.68
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,No,Sensitive Learning,21,8,262,0,0.72,1,1,0.83
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,oversampling,No,14,56,214,7,0.2,0.67,0.8,0.22
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,oversampling,Sensitive Threshold,21,269,1,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,oversampling,Sensitive Learning,17,170,100,4,0.09,0.81,0.73,0.04
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,undersampling,No,21,122,148,0,0.15,1,1,0.15
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,undersampling,Sensitive Threshold,21,267,3,0,0.07,1,0.51,0
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,undersampling,Sensitive Learning,17,99,171,4,0.15,0.81,0.78,0.14
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,SMOTE,No,21,2,268,0,0.91,1,1,0.95
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,SMOTE,Sensitive Threshold,21,36,234,0,0.37,1,0.93,0.48
AVRO,12,65.42,6.69,7.22,Random Forest,Best first,SMOTE,Sensitive Learning,21,9,261,0,0.7,1,0.99,0.81
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,No,No,21,1,269,0,0.95,1,1,0.97
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,No,Sensitive Threshold,21,16,254,0,0.57,1,0.97,0.7
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,No,Sensitive Learning,21,8,262,0,0.72,1,1,0.83
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,oversampling,No,14,56,214,7,0.2,0.67,0.8,0.22
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,21,269,1,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,oversampling,Sensitive Learning,17,170,100,4,0.09,0.81,0.73,0.04
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,undersampling,No,21,122,148,0,0.15,1,1,0.15
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,21,267,3,0,0.07,1,0.51,0
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,undersampling,Sensitive Learning,17,99,171,4,0.15,0.81,0.78,0.14
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,SMOTE,No,21,2,268,0,0.91,1,1,0.95
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,21,36,234,0,0.37,1,0.93,0.48
AVRO,12,65.42,6.69,7.22,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,21,9,261,0,0.7,1,0.99,0.81
AVRO,12,65.42,6.69,7.22,Ibk,No,No,No,21,15,255,0,0.58,1,0.97,0.71
AVRO,12,65.42,6.69,7.22,Ibk,No,No,Sensitive Threshold,21,15,255,0,0.58,1,0.97,0.71
AVRO,12,65.42,6.69,7.22,Ibk,No,No,Sensitive Learning,21,15,255,0,0.58,1,0.97,0.71
AVRO,12,65.42,6.69,7.22,Ibk,No,oversampling,No,15,155,115,6,0.09,0.71,0.59,0.03
AVRO,12,65.42,6.69,7.22,Ibk,No,oversampling,Sensitive Threshold,15,155,115,6,0.09,0.71,0.57,0.03
AVRO,12,65.42,6.69,7.22,Ibk,No,oversampling,Sensitive Learning,9,71,199,12,0.11,0.43,0.61,0.07
AVRO,12,65.42,6.69,7.22,Ibk,No,undersampling,No,21,109,161,0,0.16,1,0.8,0.18
AVRO,12,65.42,6.69,7.22,Ibk,No,undersampling,Sensitive Threshold,21,114,156,0,0.16,1,0.79,0.16
AVRO,12,65.42,6.69,7.22,Ibk,No,undersampling,Sensitive Learning,15,165,105,6,0.08,0.71,0.55,0.02
AVRO,12,65.42,6.69,7.22,Ibk,No,SMOTE,No,21,15,255,0,0.58,1,0.97,0.71
AVRO,12,65.42,6.69,7.22,Ibk,No,SMOTE,Sensitive Threshold,21,15,255,0,0.58,1,0.97,0.71
AVRO,12,65.42,6.69,7.22,Ibk,No,SMOTE,Sensitive Learning,21,29,241,0,0.42,1,0.96,0.55
AVRO,12,65.42,6.69,7.22,Ibk,Best first,No,No,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Best first,No,Sensitive Threshold,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Best first,No,Sensitive Learning,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Best first,oversampling,No,6,8,262,15,0.43,0.29,0.63,0.3
AVRO,12,65.42,6.69,7.22,Ibk,Best first,oversampling,Sensitive Threshold,6,8,262,15,0.43,0.29,0.63,0.3
AVRO,12,65.42,6.69,7.22,Ibk,Best first,oversampling,Sensitive Learning,19,250,20,2,0.07,0.9,0.49,-0
AVRO,12,65.42,6.69,7.22,Ibk,Best first,undersampling,No,21,92,178,0,0.19,1,0.83,0.22
AVRO,12,65.42,6.69,7.22,Ibk,Best first,undersampling,Sensitive Threshold,21,97,173,0,0.18,1,0.82,0.2
AVRO,12,65.42,6.69,7.22,Ibk,Best first,undersampling,Sensitive Learning,15,56,214,6,0.21,0.71,0.76,0.24
AVRO,12,65.42,6.69,7.22,Ibk,Best first,SMOTE,No,21,10,260,0,0.68,1,0.98,0.79
AVRO,12,65.42,6.69,7.22,Ibk,Best first,SMOTE,Sensitive Threshold,21,10,260,0,0.68,1,0.98,0.79
AVRO,12,65.42,6.69,7.22,Ibk,Best first,SMOTE,Sensitive Learning,21,22,248,0,0.49,1,0.95,0.62
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,No,No,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,No,Sensitive Threshold,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,No,Sensitive Learning,21,9,261,0,0.7,1,0.98,0.81
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,oversampling,No,6,8,262,15,0.43,0.29,0.63,0.3
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,oversampling,Sensitive Threshold,6,8,262,15,0.43,0.29,0.63,0.3
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,oversampling,Sensitive Learning,19,250,20,2,0.07,0.9,0.49,-0
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,undersampling,No,21,92,178,0,0.19,1,0.83,0.22
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,undersampling,Sensitive Threshold,21,97,173,0,0.18,1,0.82,0.2
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,undersampling,Sensitive Learning,15,56,214,6,0.21,0.71,0.76,0.24
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,SMOTE,No,21,10,260,0,0.68,1,0.98,0.79
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,21,10,260,0,0.68,1,0.98,0.79
AVRO,12,65.42,6.69,7.22,Ibk,Greedy Backward,SMOTE,Sensitive Learning,21,22,248,0,0.49,1,0.95,0.62
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,No,No,19,127,143,2,0.13,0.9,0.85,0.12
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,No,Sensitive Threshold,19,257,13,2,0.07,0.9,0.48,-0.01
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,No,Sensitive Learning,19,250,20,2,0.07,0.9,0.87,-0
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,oversampling,No,3,24,246,18,0.11,0.14,0.73,0.05
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,oversampling,Sensitive Threshold,5,33,237,16,0.13,0.24,0.56,0.08
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,oversampling,Sensitive Learning,6,32,238,15,0.16,0.29,0.6,0.12
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,undersampling,No,19,248,22,2,0.07,0.9,0.67,-0
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,undersampling,Sensitive Threshold,19,261,9,2,0.07,0.9,0.47,-0.01
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,undersampling,Sensitive Learning,16,244,26,5,0.06,0.76,0.56,-0.02
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,SMOTE,No,19,246,24,2,0.07,0.9,0.87,-0
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,SMOTE,Sensitive Threshold,19,259,11,2,0.07,0.9,0.47,-0.01
AVRO,12,65.42,6.69,7.22,Naive Bayes,No,SMOTE,Sensitive Learning,19,237,33,2,0.07,0.9,0.86,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,No,No,14,9,261,7,0.61,0.67,0.96,0.61
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,No,Sensitive Threshold,21,98,172,0,0.18,1,0.82,0.2
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,No,Sensitive Learning,21,35,235,0,0.38,1,0.97,0.49
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,oversampling,No,13,73,197,8,0.15,0.62,0.7,0.14
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,oversampling,Sensitive Threshold,21,270,0,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,oversampling,Sensitive Learning,19,251,19,2,0.07,0.9,0.63,-0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,undersampling,No,21,213,57,0,0.09,1,0.92,0.04
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,undersampling,Sensitive Threshold,21,270,0,0,0.07,1,0.5,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,undersampling,Sensitive Learning,16,114,156,5,0.12,0.76,0.72,0.1
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,SMOTE,No,20,19,251,1,0.51,0.95,0.97,0.63
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,SMOTE,Sensitive Threshold,21,261,9,0,0.07,1,0.52,0
AVRO,12,65.42,6.69,7.22,Naive Bayes,Best first,SMOTE,Sensitive Learning,21,67,203,0,0.24,1,0.97,0.3
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,No,No,14,9,261,7,0.61,0.67,0.96,0.61
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,No,Sensitive Threshold,21,98,172,0,0.18,1,0.82,0.2
AVRO,12,65.42,6.69,7.22,Naive Bayes,Greedy Backward,No,Sensitive Learning,21,35,235,0,0.38,1,0.97,0.49
